dose1,dose2,single,double
0.0,0.0,1.3499999999999996,1.3499999999999996
0.029304027557373047,0.014652013778686523,1.3445836717214883,1.3446074257759442
0.058608055114746094,0.029304027557373047,1.3390768538527968,1.339173115449096
0.08791208267211914,0.04395604133605957,1.333476608366067,1.3336960819831036
0.11721611022949219,0.058608055114746094,1.3277798398627585,1.3281752987914075
0.14652013778686523,0.07326006889343262,1.3219832834529013,1.3226096974820234
0.17582416534423828,0.08791208267211914,1.316083491404787,1.3169981654342393
0.20512819290161133,0.10256409645080566,1.3100768184091849,1.3113395431916544
0.23443222045898438,0.11721611022949219,1.3039594052782837,1.3056326216542422
0.2637362480163574,0.1318681240081787,1.2977271608713445,1.2998761390501938
0.29304027557373047,0.14652013778686523,1.2913757420055725,1.2940687776660327
0.3223443031311035,0.16117215156555176,1.2849005310709494,1.288209160311004
0.35164833068847656,0.17582416534423828,1.2782966110201262,1.282295846488854
0.3809523582458496,0.1904761791229248,1.2715587373474422,1.2763273282468477
0.41025638580322266,0.20512819290161133,1.2646813066022198,1.2703020256681201
0.4395604133605957,0.21978020668029785,1.257658320898128,1.2642182819691832
0.46886444091796875,0.23443222045898438,1.2504833477788155,1.2580743581594735
0.4981684684753418,0.2490842342376709,1.2431494746757181,1.2518684272141403
0.5274724960327148,0.2637362480163574,1.235649257040936,1.245598567704738
0.5567765235900879,0.27838826179504395,1.2279746590485925,1.2392627568248729
0.5860805511474609,0.29304027557373047,1.2201169855220444,1.2328588627390302
0.615384578704834,0.307692289352417,1.2120668034481799,1.2263846361725508
0.644688606262207,0.3223443031311035,1.2038138510660497,1.21983770114866
0.6739926338195801,0.33699631690979004,1.1953469320410235,1.2132155447643993
0.7032966613769531,0.35164833068847656,1.1866537916249755,1.2065155058806747
0.7326006889343262,0.3663003444671631,1.1777209709127359,1.1997347625820551
0.7619047164916992,0.3809523582458496,1.1685336342730568,1.1928703182386964
0.7912087440490723,0.39560437202453613,1.159075363671234,1.18591898597507
0.8205127716064453,0.41025638580322266,1.1493279117862238,1.1788773713171254
0.8498167991638184,0.4249083995819092,1.1392709033787407,1.171741852749727
0.8791208267211914,0.4395604133605957,1.1288814710268253,1.164508559868314
0.9084248542785645,0.4542124271392822,1.118133806723151,1.1571733487506204
0.9377288818359375,0.46886444091796875,1.106998604336233,1.1497317741035025
0.9670329093933105,0.4835164546966553,1.0954423586701132,1.1421790576532342
0.9963369369506836,0.4981684684753418,1.0834264733887036,1.134510052140843
1.0256409645080566,0.5128204822540283,1.0709061101062864,1.1267192001517008
1.0549449920654297,0.5274724960327148,1.0578286806912292,1.1188004868435713
1.0842490196228027,0.5421245098114014,1.044131837834619,1.1107473854300987
1.1135530471801758,0.5567765235900879,1.0297407438686548,0.0035322632730079135
1.1428570747375488,0.5714285373687744,1.0145642740381742,0.002775112352693217
1.1721611022949219,0.5860805511474609,0.9984895987154829,0.00237831151229452
1.201465129852295,0.6007325649261475,0.9813742111967121,0.002102431241752274
1.230769157409668,0.615384578704834,0.9630337586470753,0.0018911583005975672
1.260073184967041,0.6300365924835205,0.9432226205993554,0.0017209262562555558
1.289377212524414,0.644688606262207,0.9216011476703964,0.0015793285985524115
1.318681240081787,0.6593406200408936,0.8976763380706466,0.0014589280168856432
1.3479852676391602,0.6739926338195801,0.8706847654449602,0.0013548733420858739
1.3772892951965332,0.6886446475982666,0.7986114760025729,0.0012638065927481038
1.4065933227539062,0.7032966613769531,0.310226284623367,0.0011832986324240586
1.4358973503112793,0.7179486751556396,0.2540476435424213,0.0011115314925185834
1.4652013778686523,0.7326006889343262,0.2271273470884698,0.0010471073757618967
1.4945054054260254,0.7472527027130127,0.20903562152330932,0.0009889277170070834
1.5238094329833984,0.7619047164916992,0.19528273878258662,0.000936113268602675
1.5531134605407715,0.7765567302703857,0.18414733484181078,0.0008879494542755566
1.5824174880981445,0.7912087440490723,0.17477768530129925,0.0008438478800257769
1.6117215156555176,0.8058607578277588,0.16668555148549677,0.0008033185398820528
1.6410255432128906,0.8205127716064453,0.1595629892125828,0.0007659493144657148
1.6703295707702637,0.8351647853851318,0.15320233227745328,0.0007313905582701033
1.6996335983276367,0.8498167991638184,0.1474564575777128,0.0006993433202294277
1.7289376258850098,0.8644688129425049,0.1422171215965657,0.0006695502266290809
1.7582416534423828,0.8791208267211914,0.1374022781356266,0.000641788302075021
1.7875456809997559,0.8937728404998779,0.13294822559069522,0.000615863282076301
1.816849708557129,0.9084248542785645,0.1288045186737455,0.0005916050387758887
1.846153736114502,0.923076868057251,0.12493054546533931,0.0005688638791946978
1.875457763671875,0.9377288818359375,0.12129315083082608,0.000547507512123012
1.904761791229248,0.952380895614624,0.11786494139895748,0.0005274185627879433
1.934065818786621,0.9670329093933105,0.11462304824184978,0.0005084924971448928
1.9633698463439941,0.9816849231719971,0.11154820516943627,0.000490635899956036
1.9926738739013672,0.9963369369506836,0.10862404984001478,0.00047376501889276313
2.0219779014587402,1.0109889507293701,0.10583658550885289,0.00045780454281962337
2.0512819290161133,1.0256409645080566,0.10317376058329819,0.00044268654960031385
2.0805859565734863,1.0402929782867432,0.10062513625701885,0.00042834962733352455
2.1098899841308594,1.0549449920654297,0.09818162028913352,0.0004147381073918943
2.1391940116882324,1.0695970058441162,0.09583525289221233,0.00040180140820737266
2.1684980392456055,1.0842490196228027,0.09357903141944661,0.0003894934652712223
2.1978020668029785,1.0989010334014893,0.09140676683058759,0.00037777223968993567
2.2271060943603516,1.1135530471801758,0.08931296481384675,0.0003665992883455758
2.2564101219177246,1.1282050609588623,0.08729272685898204,0.00035593938959467406
2.2857141494750977,1.1428570747375488,0.08534166744632499,0.00034576021427909606
2.3150181770324707,1.1575090885162354,0.08345584430894142,0.00033603203335381336
2.3443222045898438,1.1721611022949219,0.08163169951714595,0.00032672746521761196
2.373626232147217,1.1868131160736084,0.0798660093961501,0.0003178212503066149
2.40293025970459,1.201465129852295,0.0781558419222967,0.00030929005022303714
2.432234287261963,1.2161171436309814,0.07649852025672459,0.00030111227093280134
2.461538314819336,1.230769157409668,0.07489159151607892,0.00029326790071172937
2.490842342376709,1.2454211711883545,0.07333279987372095,0.000285738372504305
2.520146369934082,1.260073184967041,0.07182006340555926,0.0002785064366934513
2.549450397491455,1.2747251987457275,0.07035145412699982,0.00027155604641553667
2.578754425048828,1.289377212524414,0.06892518062711879,0.00026487225571729313
2.608058452606201,1.3040292263031006,0.06753957312165332,0.0002584411281176813
2.637362480163574,1.318681240081787,0.06619307045295661,0.0002522496539211616
2.6666665077209473,1.3333332538604736,0.06488420849895954,0.0002462856746736932
2.6959705352783203,1.3479852676391602,0.06361161069812996,0.0002405378162440108
2.7252745628356934,1.3626372814178467,0.06237397912722415,0.00023499542754535694
2.7545785903930664,1.3772892951965332,0.06117008709818513,0.00022964852308527737
2.7838826179504395,1.3919413089752197,0.05999877250347869,0.0002244877345483367
2.8131866455078125,1.4065933227539062,0.05885893203662381,0.00021950426315142478
2.8424906730651855,1.4212453365325928,0.05774951617351144,0.00021468983828056308
2.8717947006225586,1.4358973503112793,0.056669524610748624,0.00021003667878594356
2.9010987281799316,1.4505493640899658,0.05561800239223756,0.00020553745847453085
2.9304027557373047,1.4652013778686523,0.05459403639559442,0.00020118527157882583
