Slope,MidPoint,GrowthList,LinerType
0.25,1,"[0.5643986641837847, 0.5996315639757421, 0.6367857096018352, 0.675646745620598, 0.7159444067115348, 0.7573649844162146, 0.7995669761115433, 0.842197441860897, 0.8849067542596375, 0.9273601551986459, 0.9692454953679778]",0.0
0.25,2,"[0.2949496713003446, 0.32677856397724375, 0.3652024255309932, 0.41136200030597525, 0.4661919961349874, 0.5300924745359825, 0.6025717287252302, 0.6820553798425361, 0.7660455530339799, 0.8515957592824086, 0.9358383002009716]",0.0
0.25,3,"[0.17217126575222458, 0.18950909536221858, 0.21265424380328826, 0.24413296923189487, 0.28733076985727407, 0.34630683167222304, 0.42493354146444945, 0.5249094540543311, 0.6431785322255655, 0.7714054717720917, 0.8991215117331617]",0.0
0.25,4,"[0.1115119329958218, 0.1164180201098536, 0.11908015002927812, 0.0003282919482873028, 0.00018555332330466158, 0.00015625183205525547, 0.00021078631056956206, 0.36937402674965514, 0.5132743206143573, 0.6842165129995643, 0.8580851533677942]",0.11135568116376654
0.25,5,"[0.07519402312009202, 0.022557981329988888, 0.00016800771824494086, 7.870026408377208e-05, 5.206082984750958e-05, 4.199431402657833e-05, 4.0203170192875155e-05, 4.7905406082709535e-05, 9.613090323452358e-05, 0.5834118088371909, 0.8110263763348866]",0.07515381994989914
0.25,6,"[0.04823101499217142, 0.0003153489652307999, 7.280930166578618e-05, 3.724033903373338e-05, 2.5084444502823017e-05, 2.0033706360936037e-05, 1.8462136278516694e-05, 2.0016164619144555e-05, 2.8194359246243106e-05, 8.622539261919141e-05, 0.7546187523194637]",0.0482125528558929
0.25,7,"[0.02917983289544593, 0.0001431164927965643, 4.065975838181743e-05, 2.1407211474969176e-05, 1.450559597558062e-05, 1.1526225453182435e-05, 1.0452116660594077e-05, 1.0942372542412268e-05, 1.4165266030216925e-05, 2.8896374925282568e-05, 0.6802427247605948]",0.029169380778785333
0.25,8,"[0.017872279311788333, 8.373782064518729e-05, 2.5595580613829345e-05, 1.3656269988805055e-05, 9.276549213192163e-06, 7.348334054826624e-06, 6.605229449824099e-06, 6.7913424068737835e-06, 8.453714189326643e-06, 1.539598218635334e-05, 0.30247554626878304]",0.01786567408233851
0.25,9,"[0.01159002937190646, 5.473440131642296e-05, 1.734106253448378e-05, 9.317960284549699e-06, 6.336850116405209e-06, 5.009282631002486e-06, 4.478413870838036e-06, 4.555281075524333e-06, 5.5455260133141085e-06, 9.555191647394764e-06, 4.155033196259378e-05]",3.707191809175575e-05
0.25,10,"[0.008004866727042887, 3.8236800838689076e-05, 1.2362301624112025e-05, 6.670166305898167e-06, 4.538655145649028e-06, 3.5825734471315067e-06, 3.1914400749855075e-06, 3.223616676853714e-06, 3.869684601251374e-06, 6.4574112711594736e-06, 2.637735252415725e-05]",2.3185912449171744e-05
0.5,1,"[0.7284318413475099, 0.7513211374095603, 0.7745326121587945, 0.7979926828423303, 0.8216255290240166, 0.8453542559504295, 0.8691019681489645, 0.8927927176711093, 0.9163523068200821, 0.9397089400487528, 0.9627937324657424]",0.0
0.5,2,"[0.4938513038046721, 0.5273035165023976, 0.5637692325869614, 0.6031134858643413, 0.645056576444097, 0.68917729450996, 0.7349354189906485, 0.7817093428370323, 0.8288403605817389, 0.8756744331754093, 0.921595030501554]",0.0
0.5,3,"[0.333506380947454, 0.3617391595525338, 0.3955379234373768, 0.43580029468774306, 0.4831884631983895, 0.5378609048603954, 0.5992255242346092, 0.6658532123589179, 0.7356423551226644, 0.8061766391751447, 0.8751051967410632]",0.0
0.5,4,"[0.23428833723289474, 0.25149136572973757, 0.27370734325816304, 0.30305541287999593, 0.34227502577852625, 0.3942540740019247, 0.4608772740357677, 0.5415632162561915, 0.6325629830812669, 0.7278514301077711, 0.8210423426348302]",0.0
0.5,5,"[0.17217126575222458, 0.1778705388734635, 0.18421040091508611, 0.0002053351466409612, 0.00010949895958976835, 8.393540290219482e-05, 8.22248859958563e-05, 0.3853181510909519, 0.5046103520422122, 0.6319894244594657, 0.7546187523194637]",0.17208904086622873
0.5,6,"[0.1314202995485912, 0.12347313851112639, 0.00014218101288549775, 6.080858513634794e-05, 3.850767002089601e-05, 3.0000413545515673e-05, 2.741114971392733e-05, 2.9464127612954964e-05, 3.9137095898524874e-05, 6.882267325420555e-05, 0.6611296452577021]",0.13139288839887725
0.5,7,"[0.10303101654939258, 0.0003620264040385339, 6.442058549447332e-05, 3.088148173397087e-05, 2.0131716797411897e-05, 1.5708319237848785e-05, 1.4103828572021158e-05, 1.4555645513872852e-05, 1.7808701477782755e-05, 2.765458984840913e-05, 5.753635431792266e-05]",4.34325257459015e-05
0.5,8,"[0.08147888816624026, 0.0001545219451797874, 3.724001089350563e-05, 1.8584334110724608e-05, 1.2252592580008194e-05, 9.557952295567049e-06, 8.508059551875521e-06, 8.624260302588658e-06, 1.0225857514877626e-05, 1.5103592343632183e-05, 3.121098399188274e-05]",2.2702924440007217e-05
0.5,9,"[0.06355605558461473, 9.02212169138197e-05, 2.4106260503536964e-05, 1.2268545548271465e-05, 8.133400559147376e-06, 6.340813921065512e-06, 5.6152517370570095e-06, 5.635076849743983e-06, 6.5750354417691295e-06, 9.50537501039782e-06, 1.9646192274986214e-05]",1.4030940537929204e-05
0.5,10,"[0.04823101499217142, 5.940160755706621e-05, 1.6716439023654132e-05, 8.602499960632998e-06, 5.720395420088612e-06, 4.4568364607123885e-06, 3.933446996703187e-06, 3.922587635714152e-06, 4.534161015280768e-06, 6.4897724820754e-06, 1.3620028598616592e-05]",9.697440962902439e-06
1.0,1,"[0.8180679644152546, 0.8314710366690741, 0.8448796899365697, 0.8582707903382009, 0.8716209698761843, 0.8849067542596375, 0.8981046861200216, 0.9111914427873784, 0.9241439481794265, 0.9369394786981441, 0.9495557633133084]",0.0
1.0,2,"[0.6431105680741943, 0.6664677209200054, 0.6905823294312936, 0.7153227908112587, 0.7405349099227276, 0.7660455530339799, 0.7916672397440032, 0.8172032730031227, 0.8424530028093519, 0.8672168848608, 0.891301103158799]",0.0
1.0,3,"[0.4938513038046721, 0.5191797207824357, 0.5468782425165648, 0.5769130693241227, 0.609118844385255, 0.6431785322255655, 0.6786216505847071, 0.714844438348077, 0.7511490616691718, 0.7867935245800842, 0.8210423426348302]",0.0
1.0,4,"[0.37888712654150986, 0.3985246452154564, 0.4212687138008217, 0.44767687907394355, 0.4782517374547734, 0.5132743206143573, 0.5525818515151708, 0.5953773939129028, 0.640196353084695, 0.6850861717449629, 0.7279200437220438]",0.0
1.0,5,"[0.2949496713003446, 0.30452497452545496, 0.3148841040665012, 0.3260054840344806, 0.3377278671528996, 9.613090323452358e-05, 7.323571343450363e-05, 6.573160415835106e-05, 6.438870007272086e-05, 6.55715055513684e-05, 0.30247554626878304]",-0.03525232088411656
1.0,6,"[0.23428833723289474, 0.23171254155033613, 0.0002577076863130374, 6.891194938427143e-05, 3.905884820978426e-05, 2.8194359246243106e-05, 2.3592265261114076e-05, 2.2062690155706303e-05, 2.265508523722796e-05, 2.5342084514468966e-05, 3.121098399188274e-05]",9.148293836176437e-06
1.0,7,"[0.18990429717488674, 0.17294698152958182, 7.211943166054282e-05, 3.0782253733437206e-05, 1.8992137247877323e-05, 1.4165266030216925e-05, 1.2022750911237231e-05, 1.1323999410887747e-05, 1.1720792150932175e-05, 1.3356166800362087e-05, 1.7239869151203027e-05]",5.91586974031528e-06
1.0,8,"[0.1567575037983156, 0.00021426504226780636, 3.782513982694769e-05, 1.7622772097091135e-05, 1.1193789560103346e-05, 8.453714189326643e-06, 7.2171734606319696e-06, 6.824171569235204e-06, 7.107259183866984e-06, 8.223764282062287e-06, 1.105706475699877e-05]",4.232893187763567e-06
1.0,9,"[0.1314202995485912, 0.00010387324947806767, 2.339818908886307e-05, 1.1326923272505423e-05, 7.297088807034254e-06, 5.5455260133141085e-06, 4.749355207438712e-06, 4.503201983891569e-06, 4.715868173127125e-06, 5.533616067747057e-06, 7.735566057255132e-06]",3.2323640733635637e-06
1.0,10,"[0.1115119329958218, 6.352461525848274e-05, 1.5806309755116966e-05, 7.812598019043547e-06, 5.0735334215590695e-06, 3.869684601251374e-06, 3.320696764937999e-06, 3.155572502077714e-06, 3.3210635383216798e-06, 3.947779442772987e-06, 5.730713357768498e-06]",2.575140855690784e-06
2.0,1,"[0.8636904508939728, 0.8702111086589629, 0.8766038718648699, 0.8828561114088324, 0.8889550163639183, 0.894887621221524, 0.9006408336048618, 0.9062014622076029, 0.9115562446695702, 0.9166918750503844, 0.921595030501554]",0.0
2.0,2,"[0.7284318413475099, 0.7400455398447431, 0.75141818743055, 0.762457165803324, 0.7730621463693597, 0.7831253494062039, 0.7925317987744291, 0.8011594993227834, 0.8088794346786383, 0.8155552404067449, 0.8210423426348302]",0.0
2.0,3,"[0.6028099930383722, 0.6154361253807603, 0.6277432288254982, 0.6394601535658521, 0.6502498782489705, 0.6596953783581185, 0.6672775261679432, 0.6723358553751162, 0.6739904785386692, 0.6709667481621167, 0.6611296452577021]",-0.012860833280967099
2.0,4,"[0.4938513038046721, 0.5019624829475033, 0.5085984268198099, 0.5127265240021867, 0.5125836006494566, 0.5046103520422122, 0.47783495501019463, 5.6727379767083246e-05, 4.236208615680233e-05, 3.496259320697624e-05, 3.121098399188274e-05]",-0.01887522019751453
2.0,5,"[0.4044531301943919, 0.4028021205643163, 0.3942540740019247, 0.3688100084398781, 5.2472052071937326e-05, 3.098580683121994e-05, 2.2112988672215346e-05, 1.7579652898934087e-05, 1.509445832949849e-05, 1.3848206444948717e-05, 1.3620028598616592e-05]",0.0
2.0,6,"[0.333506380947454, 0.3177086259787928, 0.00011983807467186598, 3.5733233113885656e-05, 1.950395008974068e-05, 1.3247675652292156e-05, 1.019776732954001e-05, 8.558926047533708e-06, 7.703020347415085e-06, 7.416296848745673e-06, 7.735566057255132e-06]",3.1926920850945957e-07
2.0,7,"[0.2779075377703632, 0.24303355920693767, 4.1973382144767605e-05, 1.7315474116485956e-05, 1.027412695465978e-05, 7.28617263735874e-06, 5.780563326096226e-06, 4.9804669700261295e-06, 4.605812481288908e-06, 4.582954825588524e-06, 5.0122921583445535e-06]",4.2933733275602917e-07
2.0,8,"[0.23428833723289474, 0.00013527069558654778, 2.258083320503372e-05, 1.0185463456132815e-05, 6.259805119257664e-06, 4.534161015280768e-06, 3.658009930534136e-06, 3.204081552507571e-06, 3.0206147255232397e-06, 3.085129337865969e-06, 3.5192847937642674e-06]",4.986700682410277e-07
2.0,9,"[0.1997820197914263, 6.59708379265014e-05, 1.4093568363185858e-05, 6.6309734567332256e-06, 4.153333382138018e-06, 3.0461463454295662e-06, 2.4843797540217725e-06, 2.201858221395296e-06, 2.1071687718143004e-06, 2.200224189958059e-06, 2.609478316273339e-06]",5.023095444590386e-07
2.0,10,"[0.17217126575222458, 4.029895846213304e-05, 9.557952295567049e-06, 4.6060328846795905e-06, 2.9187182353390888e-06, 2.1582495509770075e-06, 1.7738746897138028e-06, 1.5864402602498255e-06, 1.5370732145582988e-06, 1.6362594870776723e-06, 2.013099875286857e-06]",4.7602666072855815e-07
4.0,1,"[0.8865604555224385, 0.8859368606245587, 0.8849067542596375, 0.8834423102828813, 0.8815134178251581, 0.8790872850989015, 0.8761279356707192, 0.8725955616678701, 0.8684456840534671, 0.8636280486216253, 0.8580851533677942]",0.0
4.0,2,"[0.7728715915695655, 0.7703372140263585, 0.7660455530339799, 0.7596606258704215, 0.7507459278369356, 0.7387043890899826, 0.7226595499874737, 0.7011883357401413, 0.671588423498661, 0.6269868206800984, 0.30247554626878304]",0.0
4.0,3,"[0.663901092104121, 0.6560727852016522, 0.6431785322255655, 0.6228764811434416, 0.5903097573717707, 0.5294079852181385, 4.82958548363557e-05, 2.9553143529468082e-05, 2.1003431337763133e-05, 1.6357576073223374e-05, 1.3620028598616592e-05]",0.0
4.0,4,"[0.5643986641837847, 0.5460692969473492, 0.5132743206143573, 0.4415973470160283, 3.4541535547237206e-05, 1.8796446627567948e-05, 1.2471017669610702e-05, 9.252090115897136e-06, 7.421122808161137e-06, 6.338378934376852e-06, 5.730713357768498e-06]",0.0
4.0,5,"[0.47758255469009286, 0.44208666144491054, 9.613090323452358e-05, 2.403922966716247e-05, 1.2173955859272158e-05, 7.742727163475736e-06, 5.589269259905483e-06, 4.399636298810218e-06, 3.708464844383688e-06, 3.323350453399072e-06, 3.1688983239143274e-06]",0.0
4.0,6,"[0.4044531301943919, 0.3423971643000028, 2.8194359246243106e-05, 1.0880293417290818e-05, 6.1185932579351e-06, 4.110523308142959e-06, 3.0824852842564957e-06, 2.505221594059616e-06, 2.178426387036712e-06, 2.0208826049752216e-06, 2.013099875286857e-06]",0.0
4.0,7,"[0.3441712298572632, 9.427614988324881e-05, 1.4165266030216925e-05, 6.109137853700703e-06, 3.596089644414885e-06, 2.486117100817582e-06, 1.9072527927056204e-06, 1.5835539742162745e-06, 1.4090015628724998e-06, 1.3442549000436193e-06, 1.3924533855545093e-06]",4.8198485510889965e-08
4.0,8,"[0.2949496713003446, 4.174136499219432e-05, 8.453714189326643e-06, 3.8407427306058e-06, 2.319115257749773e-06, 1.6321956397844258e-06, 1.2718307030126055e-06, 1.0728772754212648e-06, 9.723012618836593e-07, 9.501514606016471e-07, 1.0205122199354096e-06]",7.036075933376248e-08
4.0,9,"[0.25479500820131423, 2.4296840196185e-05, 5.5455260133141085e-06, 2.595301904425132e-06, 1.592565287224985e-06, 1.1347431609649488e-06, 8.944996021266727e-07, 7.640968191337916e-07, 7.031563262592675e-07, 7.018308243808043e-07, 7.79995116007344e-07]",7.816429162653969e-08
4.0,10,"[0.2218961633476289, 1.589450369609553e-05, 3.869684601251374e-06, 1.8453759249818328e-06, 1.1449909930958154e-06, 8.232719440544373e-07, 6.548699478304132e-07, 5.651929333557367e-07, 5.269937740382392e-07, 5.360821282957211e-07, 6.15496835326073e-07]",8.850306128783383e-08
